"","Origin","Dest","mean_delay","n"
"679","BUR","SEA",36.1486697965571,639
"680","BUR","SFO",43.2825848849945,913
"681","BUR","SJC",15.4655056932351,1493
"682","BUR","SLC",22.7206703910615,537
"683","BUR","SMF",17.8171334431631,1821
"684","BWI","ABE",100,1
"685","BWI","ABQ",18.0318021201413,283
"686","BWI","ALB",24.220556745182,1401
"687","BWI","ATL",30.2570977917981,1902
"688","BWI","AUS",19.84140969163,454
"689","BWI","AVP",145,1
"690","BWI","BDL",22.8227848101266,1738
"691","BWI","BHM",20.260677466863,679
"692","BWI","BNA",22.4360852197071,1502
"693","BWI","BOS",40.619918699187,1968
"694","BWI","BUF",22.3734662576687,1304
"695","BWI","CLE",27.1932176656151,1268
"696","BWI","CLT",22.5357954545455,1760
"697","BWI","CMH",21.6529894490035,853
"698","BWI","CVG",44.9153225806452,496
"699","BWI","DAB",12.9090909090909,22
"700","BWI","DAY",30.0437017994859,389
"701","BWI","DCA",20,2
"702","BWI","DEN",26.6329460013671,1463
"703","BWI","DFW",33.0176380368098,1304
"704","BWI","DTW",32.1496402877698,1390
"705","BWI","EWR",50.060553633218,578
"706","BWI","FLL",27.2682926829268,1476
"707","BWI","GRR",30,1
"708","BWI","HOU",25.6767567567568,925
"709","BWI","IAH",24.4046610169492,472
"710","BWI","IND",19.8906525573192,567
"711","BWI","ISP",20.8480148883375,1612
"712","BWI","JAN",20.3709677419355,372
"713","BWI","JAX",23.8503086419753,648
"714","BWI","JFK",43.5013333333333,375
"715","BWI","LAS",19.9477993858751,977
"716","BWI","LAX",24.893351800554,722
"717","BWI","LGA",95,1
"718","BWI","LIT",16.0038022813688,263
"719","BWI","MCI",23.7568740955137,691
"720","BWI","MCO",22.8959687906372,2307
"721","BWI","MDW",23.6105082809823,1751
"722","BWI","MEM",41.457249070632,269
"723","BWI","MHT",23.6733102253033,2308
"724","BWI","MIA",32.938864628821,458
"725","BWI","MKE",38.2626050420168,476
"726","BWI","MSN",85,1
"727","BWI","MSP",38.3361823361823,351
"728","BWI","MSY",11.9138755980861,209
"729","BWI","OAK",13.9567567567568,185
"730","BWI","OKC",22.3613445378151,119
"731","BWI","ORD",41.0058548009368,1708
"732","BWI","ORF",21.9645669291339,1016
"733","BWI","PBI",21.7070457354759,809
"734","BWI","PHL",27.6050420168067,357
"735","BWI","PHX",23.4771283354511,1574
"736","BWI","PIT",21.9544513457557,483
"737","BWI","PVD",23.2024221453287,2312
"738","BWI","PWM",31.1350482315113,311
"739","BWI","RDU",23.7032,1250
"740","BWI","ROC",31.6800947867299,422
"741","BWI","RSW",18.0299065420561,535
"742","BWI","SAN",16.6701030927835,485
"743","BWI","SAT",19.2436781609195,435
"744","BWI","SDF",20.8378063010502,857
"745","BWI","SEA",40.051282051282,78
"746","BWI","SFO",22.6904761904762,126
"747","BWI","SJU",27.9484536082474,97
"748","BWI","SLC",18.0469135802469,405
"749","BWI","SRQ",22.05,80
"750","BWI","STL",21.4421906693712,986
"751","BWI","TPA",26.3739130434783,1840
"752","BZN","ATL",19.2307692307692,26
"753","BZN","DEN",26.8510638297872,658
"754","BZN","DTW",14.6666666666667,3
"755","BZN","MSP",47.2105263157895,209
"756","BZN","ORD",50.8719008264463,242
"757","BZN","PIH",5,1
"758","BZN","SFO",29.625,8
"759","BZN","SLC",29.3691813804173,623
"760","BZN","TWF",55,1
"761","CAE","ATL",34.3092672413793,928
"762","CAE","CVG",31.0883116883117,385
"763","CAE","DFW",38.3839009287926,323
"764","CAE","DTW",39.288,250
"765","CAE","EWR",53.8694362017804,337
"766","CAE","IAD",48.1763636363636,550
"767","CAE","IAH",31.1929824561403,57
"768","CAE","LGA",54.8634920634921,315
"769","CAE","MEM",36.2386363636364,176
"770","CAE","ORD",66.7435897435897,663
"771","CAE","RDU",12,1
"772","CAK","ATL",38.4263322884013,1276
"773","CAK","BOS",41.0331125827815,151
"774","CAK","CMH",3,1
"775","CAK","CVG",32.2474226804124,194
"776","CAK","DEN",22.5539568345324,139
"777","CAK","DTW",41.374449339207,227
"778","CAK","FLL",15.7647058823529,17
"779","CAK","LAS",16.6,15
"780","CAK","LGA",49.8833333333333,300
"781","CAK","MCO",32.7283950617284,81
"782","CAK","ORD",72.9122807017544,285
"783","CAK","RSW",20.6875,32
"784","CAK","TPA",16.1730769230769,52
"785","CDV","ANC",40.6089743589744,156
"786","CDV","YAK",39.495867768595,121
"787","CEC","ACV",37.887573964497,169
"788","CEC","RDD",115,1
"789","CEC","SFO",50.831955922865,363
"790","CEC","SMF",127,2
"791","CHA","ATL",49.3219895287958,764
"792","CHA","BNA",93,1
"793","CHA","CVG",34.2065217391304,92
"794","CHA","DFW",38.2857142857143,147
"795","CHA","IAH",36.7575757575758,132
"796","CHA","MEM",43.5072463768116,69
"797","CHA","ORD",46.5566037735849,212
"798","CHO","ATL",45.2770448548813,379
"799","CHO","CVG",90.9655172413793,29
"800","CHS","ATL",31.176997759522,1339
"801","CHS","BOS",50.952380952381,126
"802","CHS","CLT",25.9896551724138,580
"803","CHS","CVG",48.7127272727273,275
"804","CHS","DFW",33.8506944444444,576
"805","CHS","DTW",37.5898876404494,178
"806","CHS","EWR",52.7504424778761,565
"807","CHS","IAD",48.519313304721,466
"808","CHS","IAH",27.4579439252336,107
"809","CHS","IND",23,1
"810","CHS","LGA",47.9422492401216,329
"811","CHS","MCO",42.7142857142857,70
"812","CHS","MEM",39.4331550802139,187
"813","CHS","MSP",49.8,10
"814","CHS","ORD",51.5945454545455,550
"815","CIC","SFO",36.2333965844402,527
"816","CIC","SMF",29,1
"817","CID","ATL",50.685534591195,159
"818","CID","COS",77,1
"819","CID","CVG",70.3194444444444,72
"820","CID","DEN",37.0283505154639,388
"821","CID","DFW",41.3669871794872,624
"822","CID","DTW",48.948051948052,231
"823","CID","MSP",44.1615384615385,260
"824","CID","ORD",47.8398294762485,1642
"825","CLD","LAX",16.987922705314,828
"826","CLD","PHX",55.6136363636364,44
"827","CLD","SNA",4,1
"828","CLE","ABE",25.9475655430712,267
"829","CLE","ABQ",6,4
"830","CLE","ALB",24.3854748603352,358
"831","CLE","ATL",35.2621951219512,1312
"832","CLE","AUS",32.3731343283582,201
"833","CLE","BDL",27.1666666666667,222
"834","CLE","BNA",18.9387186629526,718
"835","CLE","BOS",37.453125,384
"836","CLE","BTV",37.5885167464115,209
"837","CLE","BUF",24.9201277955272,313
"838","CLE","BWI",22.7068825910931,1235
"839","CLE","CLT",28.84350132626,377
"840","CLE","CMH",32.2488479262673,217
"841","CLE","CVG",51.5204678362573,171
"842","CLE","DAB",8,1
"843","CLE","DAY",29.9772727272727,352
"844","CLE","DCA",32.4638694638695,429
"845","CLE","DEN",37.65664160401,399
"846","CLE","DFW",43.920443101712,993
"847","CLE","DTW",38.2719298245614,456
"848","CLE","ERI",8,1
"849","CLE","EWR",45.5455635491607,834
"850","CLE","FLL",16.0944881889764,127
"851","CLE","FWA",18,1
"852","CLE","GRR",35.5483870967742,434
"853","CLE","GSP",21.7101449275362,207
"854","CLE","HPN",32.046875,64
"855","CLE","IAD",44.6507042253521,710
"856","CLE","IAH",26.3045325779037,706
"857","CLE","IND",26.5877551020408,245
"858","CLE","JAX",17.1142857142857,35
"859","CLE","JFK",45.4455852156057,487
"860","CLE","LAS",29.3570391872279,689
"861","CLE","LAX",26.7334905660377,424
"862","CLE","LEX",63.2278481012658,79
"863","CLE","LGA",51.471846044191,1403
"864","CLE","MCI",39.0091533180778,437
"865","CLE","MCO",25.1183745583039,566
"866","CLE","MDT",24.8541666666667,96
"867","CLE","MDW",23.9031556039173,1838
"868","CLE","MEM",41.0495867768595,242
"869","CLE","MHT",26.5891719745223,314
"870","CLE","MIA",20.5754189944134,179
"871","CLE","MKE",28.3419483101392,503
"872","CLE","MSN",28.9184782608696,184
"873","CLE","MSP",43.0990237099024,717
"874","CLE","MSY",20.5925925925926,54
"875","CLE","OKC",38.5490196078431,51
"876","CLE","ORD",48.1225666906994,2774
"877","CLE","ORF",27.812030075188,133
"878","CLE","PBI",21.4520547945205,73
"879","CLE","PHL",45.3717948717949,390
"880","CLE","PHX",17.8705179282869,502
"881","CLE","PVD",22.6491228070175,171
"882","CLE","PWM",27.1607142857143,56
"883","CLE","RDU",35.9941002949853,339
"884","CLE","RIC",28.5327102803738,321
"885","CLE","ROC",34.3471074380165,363
"886","CLE","RSW",36.5981308411215,107
"887","CLE","SAN",36.390625,64
"888","CLE","SAT",30.6638655462185,119
"889","CLE","SDF",35.1900826446281,242
"890","CLE","SEA",22.15625,96
"891","CLE","SFO",32.7741935483871,155
"892","CLE","SJU",17.8888888888889,18
"893","CLE","SLC",27.9470198675497,151
"894","CLE","SRQ",24.8913043478261,46
"895","CLE","STL",24.0632570659489,743
"896","CLE","SYR",23.4042553191489,282
"897","CLE","TPA",22.1750972762646,257
"898","CLE","TYS",29.0632183908046,174
"899","CLL","DFW",49.8746736292428,383
"900","CLL","IAH",29.6666666666667,72
"901","CLT","ABE",18.3480392156863,204
"902","CLT","AGS",25.1538461538462,13
"903","CLT","ALB",23.9791231732777,479
"904","CLT","ATL",29.5984354628422,2301
"905","CLT","BDL",24.8400374181478,1069
"906","CLT","BHM",37.3204419889503,181
"907","CLT","BNA",23.3611111111111,936
"908","CLT","BOS",26.5033524904215,2088
"909","CLT","BUF",24.6720257234727,933
"910","CLT","BWI",27.3145240431796,2038
"911","CLT","CHS",26.3494117647059,850
"912","CLT","CLE",31.3726495726496,585
"913","CLT","CMH",27.9090909090909,407
"914","CLT","CVG",41.4792332268371,313
"915","CLT","DCA",21.2971137521222,1767
"916","CLT","DEN",25.0992430613961,1189
"917","CLT","DFW",27.4942062572422,1726
"918","CLT","DTW",34.883586406363,1383
"919","CLT","EGE",43.6363636363636,11
"920","CLT","EWR",48.1787291879035,2943
"921","CLT","FLL",23.780612244898,1960
"922","CLT","GSO",31.0388888888889,360
"923","CLT","IAD",33.6583522297808,1323
"924","CLT","IAH",31.2241124260355,1352
"925","CLT","ILM",24.1847826086957,828
"926","CLT","IND",25.8784,625
"927","CLT","JAX",24.7902995720399,1402
"928","CLT","JFK",51.6680369989722,973
"929","CLT","LAS",27.0120481927711,1328
"930","CLT","LAX",19.8420074349442,1076
"931","CLT","LGA",32.3889376646181,3417
"932","CLT","LIT",40.0769230769231,13
"933","CLT","MCI",23.8299180327869,488
"934","CLT","MCO",27.382541720154,2337
"935","CLT","MDT",31.7051282051282,390
"936","CLT","MDW",38,153
"937","CLT","MEM",38.8984509466437,581
"938","CLT","MHT",24.1463414634146,410
"939","CLT","MIA",24.8878865979381,2328
"940","CLT","MKE",29.4571428571429,35
"941","CLT","MSP",30.8026474127557,831
"942","CLT","MSY",18.1268115942029,828
"943","CLT","MYR",21.8090839107005,1299
"944","CLT","ORD",36.8571428571429,3220
"945","CLT","ORF",23.3426651735722,893
"946","CLT","PBI",20.2203125,1280
"947","CLT","PDX",23.975,80
"948","CLT","PHL",27.3241563055062,2252
"949","CLT","PHX",21.2403669724771,1635
"950","CLT","PIT",24.3409395973154,1490
"951","CLT","PNS",36.7519083969466,262
"952","CLT","PVD",25.1538461538462,975
"953","CLT","PWM",38.4624277456647,173
"954","CLT","RDU",19.3266129032258,1488
"955","CLT","RIC",22.2015855039638,883
"956","CLT","ROC",23.5571955719557,271
"957","CLT","RSW",21.2447078746825,1181
"958","CLT","SAN",21.4597156398104,422
"959","CLT","SAV",26.1428571428571,693
"960","CLT","SDF",27.8333333333333,12
"961","CLT","SEA",27.3726708074534,322
"962","CLT","SFO",21.438809261301,907
"963","CLT","SJU",23.5986394557823,588
"964","CLT","SLC",23.0808080808081,99
"965","CLT","SRQ",25.3333333333333,282
"966","CLT","STL",30.1626898047722,461
"967","CLT","STT",26.0555555555556,270
"968","CLT","STX",17.421052631579,19
"969","CLT","SYR",25.1717791411043,489
"970","CLT","TLH",30,8
"971","CLT","TPA",22.4040880503145,1908
"972","CLT","TRI",24,4
"973","CMH","ATL",42.1558935361217,263
"974","CMH","BNA",23.1083916083916,286
"975","CMH","BOS",35.6338028169014,355
"976","CMH","BWI",21.3370786516854,712
"977","CMH","CLE",33.375,144
"978","CMH","CLT",27.5114285714286,350
"979","CMH","CVG",42.4865771812081,298
"980","CMH","DCA",36.8345323741007,139
"981","CMH","DEN",39.5906040268456,149
"982","CMH","DFW",36.6281800391389,511
"983","CMH","DTW",35.975073313783,682
"984","CMH","EWR",70.015587529976,834
"985","CMH","FLL",35,4
"986","CMH","IAH",30.1404958677686,242
"987","CMH","JFK",56.7972292191436,794
"988","CMH","LAS",24.3094405594406,572
"989","CMH","LAX",28.5,106
"990","CMH","LGA",46.5059931506849,1168
"991","CMH","MCI",31.5328467153285,137
"992","CMH","MCO",21.364896073903,433
"993","CMH","MDW",23.3183000867303,1153
"994","CMH","MEM",35.050193050193,259
"995","CMH","MIA",36.3039647577093,227
"996","CMH","MKE",26.4323144104803,229
"997","CMH","MSN",1,2
"998","CMH","MSP",38.0539772727273,352
"999","CMH","ORD",44.5504959422904,2218
"1000","CMH","PHL",36.8339622641509,530
"1001","CMH","PHX",16.5064935064935,462
"1002","CMH","RDU",38.5026455026455,189
"1003","CMH","RSW",45.0714285714286,98
"1004","CMH","SLC",43.7391304347826,46
"1005","CMH","STL",31.7871287128713,202
"1006","CMH","TPA",19.9634831460674,356
"1007","CMI","DFW",73.5696202531646,79
"1008","CMI","ORD",49.0921595598349,727
"1009","CMX","MSP",87.7454545454545,55
"1010","COD","DEN",44.6329113924051,79
"1011","COD","SLC",24.3389830508475,236
"1012","COS","ABQ",161,1
"1013","COS","ATL",21.4744186046512,215
"1014","COS","CVG",32.8736263736264,182
"1015","COS","DEN",36.7535310734463,1416
"1016","COS","DFW",37.0548387096774,620
"1017","COS","IAH",31.9025974025974,308
"1018","COS","LAS",48.5957446808511,47
"1019","COS","LAX",29.8581081081081,444
"1020","COS","MCI",30.8461538461538,91
"1021","COS","MKE",1,1
"1022","COS","MSP",31.3497267759563,183
"1023","COS","ONT",24.0779816513761,218
"1024","COS","ORD",49.4425675675676,592
"1025","COS","PHX",41.9611398963731,386
"1026","COS","RFD",93,2
"1027","COS","SAN",27.8671328671329,143
"1028","COS","SFO",23.7096774193548,124
"1029","COS","SLC",24.5804347826087,460
"1030","COS","SMF",27.0695187165775,187
"1031","CPR","DEN",39.8048327137546,538
"1032","CPR","MSP",52.5416666666667,96
"1033","CPR","SLC",21.6986301369863,438
"1034","CRP","ATL",49.864,250
"1035","CRP","AUS",37.8627450980392,51
"1036","CRP","DFW",40.8463356973995,846
"1037","CRP","HOU",25.9479034307497,787
"1038","CRP","IAH",42.8103448275862,348
"1039","CRW","ATL",44.8499335989376,753
"1040","CRW","CVG",29.3571428571429,182
"1041","CRW","IAH",29.0606060606061,198
"1042","CRW","ORD",65.1693548387097,248
"1043","CRW","RDU",100,1
"1044","CRW","ROA",106,1
"1045","CRW","SPI",15,1
"1046","CSG","ATL",41.379705400982,611
"1047","CVG","ABE",35.7805907172996,237
"1048","CVG","ABQ",22.4970414201183,169
"1049","CVG","ALB",30.2966360856269,327
"1050","CVG","ANC",18.1730769230769,52
"1051","CVG","ATL",27.6042031523643,1142
"1052","CVG","ATW",29.2301886792453,265
"1053","CVG","AUS",28.4320388349515,412
"1054","CVG","AVL",41.775,40
"1055","CVG","AVP",33.3970037453184,267
"1056","CVG","AZO",22.5,104
"1057","CVG","BDL",28.553911205074,473
"1058","CVG","BGR",30.12890625,256
"1059","CVG","BHM",26.6165644171779,326
"1060","CVG","BNA",26.7753623188406,414
"1061","CVG","BOS",25.5229110512129,742
"1062","CVG","BTR",38.0588235294118,187
"1063","CVG","BTV",32.8666666666667,150
"1064","CVG","BUF",28.5146198830409,171
"1065","CVG","BWI",27.5716694772344,593
"1066","CVG","CAE",34.7805429864253,442
"1067","CVG","CAK",28.9711934156379,243
"1068","CVG","CHA",25.258064516129,155
"1069","CVG","CHO",31.1176470588235,102
"1070","CVG","CHS",29.4609929078014,282
"1071","CVG","CID",33.7309417040359,223
"1072","CVG","CLE",27.4193548387097,217
"1073","CVG","CLT",25.927374301676,358
"1074","CVG","CMH",25.0594594594595,370
"1075","CVG","COS",31.7739726027397,146
"1076","CVG","CRW",30.295719844358,257
"1077","CVG","DAY",30.1131105398458,389
"1078","CVG","DCA",26.235593220339,590
"1079","CVG","DEN",29.4400494437577,809
"1080","CVG","DFW",34.8781110402042,1567
"1081","CVG","DSM",28.7277777777778,360
"1082","CVG","DTW",36.7536108751062,1177
"1083","CVG","EGE",8.6,15
"1084","CVG","EWR",56.3839342188488,1581
"1085","CVG","FLL",23.8300395256917,253
"1086","CVG","FSD",32.1340206185567,194
"1087","CVG","GRB",31.4742268041237,194
"1088","CVG","GRR",27.3447432762836,409
"1089","CVG","GSO",29.0165876777251,422
"1090","CVG","GSP",30.262443438914,221
"1091","CVG","HNL",18.4411764705882,68
"1092","CVG","HPN",35.1301369863014,292
"1093","CVG","HSV",30.6071428571429,280
"1094","CVG","HTS",19.6,45
"1095","CVG","IAD",30.9107692307692,325
"1096","CVG","IAH",33.6369509043928,774
"1097","CVG","ILM",31.7142857142857,21
"1098","CVG","IND",23.0377358490566,53
"1099","CVG","JAC",8,8
"1100","CVG","JAN",29.984693877551,196
"1101","CVG","JAX",33.3066914498141,538
"1102","CVG","JFK",37.1187150837989,716
"1103","CVG","LAN",29.6857142857143,210
"1104","CVG","LAS",19.5026455026455,378
"1105","CVG","LAX",16.6416791604198,667
"1106","CVG","LEX",31.7156862745098,510
"1107","CVG","LGA",35.13457408733,1397
"1108","CVG","LIT",22.7777777777778,18
"1109","CVG","MCI",32.5141955835962,634
"1110","CVG","MCO",19.2633744855967,486
"1111","CVG","MDT",32.7067448680352,341
"1112","CVG","MEM",25.8466076696165,339
"1113","CVG","MGM",41.0350877192982,57
"1114","CVG","MHT",30.5234042553192,470
"1115","CVG","MIA",27.0245614035088,285
"1116","CVG","MKE",29.68671679198,399
"1117","CVG","MLB",26,3
"1118","CVG","MSN",35.4432989690722,97
"1119","CVG","MSP",35.3459409594096,1084
"1120","CVG","MSY",27.96,50
"1121","CVG","MYR",24.3882352941176,85
"1122","CVG","OKC",29.4025974025974,385
"1123","CVG","OMA",31.2175141242938,354
"1124","CVG","ORD",44.0525646460365,2359
"1125","CVG","ORF",34.4923076923077,195
"1126","CVG","PBI",26.3460076045627,263
"1127","CVG","PDX",18.7625899280576,278
"1128","CVG","PFN",20.2307692307692,13
"1129","CVG","PHL",37.4872727272727,825
"1130","CVG","PHX",18.411575562701,311
"1131","CVG","PIT",27.6307053941909,482
"1132","CVG","PVD",33.3663366336634,404
"1133","CVG","PWM",34,214
"1134","CVG","RDU",29.9751037344398,482
"1135","CVG","RIC",30.8584905660377,212
"1136","CVG","ROA",26.8392857142857,112
"1137","CVG","ROC",26.867374005305,377
"1138","CVG","RSW",30.7304347826087,230
"1139","CVG","SAN",19.6130434782609,230
"1140","CVG","SAT",36.7457627118644,472
"1141","CVG","SAV",27.6526717557252,262
"1142","CVG","SBN",34.7692307692308,26
"1143","CVG","SCE",22.8,25
"1144","CVG","SDF",23.6449704142012,169
"1145","CVG","SEA",15.4795081967213,488
"1146","CVG","SFO",18.7912087912088,455
"1147","CVG","SGF",28.828025477707,157
"1148","CVG","SHV",37.9090909090909,44
"1149","CVG","SJU",11.75,4
"1150","CVG","SLC",18.3492307692308,650
"1151","CVG","SMF",3,1
"1152","CVG","SNA",18.0724637681159,138
"1153","CVG","SRQ",30.0666666666667,180
"1154","CVG","STL",30.6285714285714,245
"1155","CVG","SYR",27.1904761904762,315
"1156","CVG","TPA",23.8549618320611,393
"1157","CVG","TRI",24.3333333333333,3
"1158","CVG","TUL",32.3691275167785,298
"1159","CVG","TVC",31.734693877551,49
"1160","CVG","TYS",28.4847715736041,394
"1161","CVG","VPS",43,3
"1162","CWA","DTW",54.7404580152672,131
"1163","CWA","MSP",24.3333333333333,48
"1164","CWA","ORD",63.1543026706231,337
"1165","DAB","ATL",35.9520884520885,814
"1166","DAB","BWI",12.5263157894737,19
"1167","DAB","EWR",55.0571428571429,245
"1168","DAB","IAD",46.8636363636364,44
"1169","DAB","LGA",73.7142857142857,7
"1170","DAB","ORD",55.5714285714286,7
"1171","DAL","ABQ",18.8303191489362,1880
"1172","DAL","AMA",21.852184320766,1671
"1173","DAL","AUS",22.570250555027,3153
"1174","DAL","BHM",17.7931937172775,382
"1175","DAL","ELP",22.1145344943068,1493
"1176","DAL","HOU",20.5823412698413,6048
"1177","DAL","IAH",44.7430555555556,1296
"1178","DAL","LBB",24.4921780986763,1662
"1179","DAL","LIT",23.7406905890318,1477
"1180","DAL","MAF",25.766369047619,1344
"1181","DAL","MCI",23.0629962943356,1889
"1182","DAL","MSY",17.4292074799644,1123
"1183","DAL","OKC",26.5256653992395,1052
"1184","DAL","SAT",21.6439159975293,3238
"1185","DAL","STL",19.8418079096045,1770
"1186","DAL","TUL",22.7776025236593,1268
"1187","DAY","ATL",31.0895140664962,1173
"1188","DAY","BOS",40.0526315789474,38
"1189","DAY","BWI",26.6178571428571,280
"1190","DAY","CLE",28.6325581395349,215
"1191","DAY","CVG",40.7228915662651,249
"1192","DAY","DEN",27.0591715976331,169
"1193","DAY","DFW",40.7555555555556,315
"1194","DAY","DTW",36.6636904761905,336
"1195","DAY","EWR",51.8402555910543,313
"1196","DAY","IAH",33.2008547008547,234
"1197","DAY","LAS",2,1
"1198","DAY","MCO",24.551724137931,29
"1199","DAY","MSP",41.4769736842105,304
"1200","DAY","ORD",42.1496232508073,929
"1201","DAY","TPA",47.974358974359,78
